idClass,idStudent,score
49,2415,3.87
50,2415,2.64
24,2416,9.32
147,2416,4.88
119,2416,6.52
49,2416,1.37
50,2416,6.93
24,2417,5.89
147,2417,8.86
119,2417,9.78
49,2417,4.15
50,2417,0.81
24,2418,8.44
147,2418,1.53
119,2418,0.33
49,2418,4.15
50,2418,1.18
24,2419,1.95
147,2419,5.39
119,2419,2.93
49,2419,1.58
50,2419,4.24
24,2420,8.31
147,2420,9.25
119,2420,1.72
49,2420,6.59
50,2420,2.36
24,2421,1.71
147,2421,4.4
119,2421,4.36
49,2421,4.28
50,2421,1.76
24,2422,7.11
147,2422,1.71
119,2422,5.21
49,2422,7.31
50,2422,4.57
24,2423,3.21
147,2423,6.34
119,2423,6.17
49,2423,1.84
50,2423,7.55
24,2424,2.99
147,2424,9.4
119,2424,7.42
49,2424,3.97
50,2424,5.91
24,2425,4.18
147,2425,3.36
119,2425,6.62
49,2425,1.31
50,2425,6.59
24,2426,2.65
147,2426,4.71
119,2426,0.97
49,2426,2.05
50,2426,7.68
24,2427,0.93
147,2427,5.24
119,2427,8.84
49,2427,9.93
50,2427,4.07
24,2428,9.64
147,2428,2.66
119,2428,1.29
49,2428,7.07
50,2428,7.3
24,2429,2.78
147,2429,0.03
119,2429,6.19
49,2429,7.38
50,2429,6.64
24,2430,3.72
147,2430,2.31
119,2430,2.47
49,2430,5.72
50,2430,0.44
24,2431,0.14
147,2431,6.24
119,2431,2.25
49,2431,2.43
50,2431,4.8
24,2432,0.06
147,2432,6.91
119,2432,2.42
49,2432,5.26
50,2432,0.01
24,2433,0.8
147,2433,9.38
119,2433,1.64
49,2433,5.77
50,2433,3.12
24,2434,2.64
147,2434,7.61
119,2434,7.31
49,2434,2.32
50,2434,4.27
24,2435,6.14
147,2435,7.84
119,2435,2.24
49,2435,3.15
50,2435,9.68
24,2436,7.63
147,2436,0.04
119,2436,0.71
49,2436,5.96
50,2436,2.76
24,2437,2.92
147,2437,0.24
119,2437,1.51
49,2437,4.95
50,2437,5.09
24,2438,0.09
147,2438,7.14
119,2438,3.06
49,2438,1.22
50,2438,7.92
24,2439,2.64
147,2439,0.25
119,2439,3.01
49,2439,3.76
50,2439,8.57
24,2440,7.47
147,2440,5.8
119,2440,4.94
49,2440,8.22
50,2440,0.11
24,2441,3.47
147,2441,4.55
119,2441,9.39
49,2441,2.59
50,2441,2.78
24,2442,9.1
147,2442,3.22
119,2442,0.95
49,2442,9.91
50,2442,4.0
24,2443,4.95
147,2443,4.53
119,2443,1.53
49,2443,4.27
50,2443,8.47
24,2444,6.21
147,2444,4.73
119,2444,7.18
49,2444,9.38
50,2444,8.4
24,2445,6.36
147,2445,5.61
119,2445,6.56
49,2445,8.36
50,2445,8.41
24,2446,9.0
147,2446,2.46
119,2446,4.65
49,2446,2.1
50,2446,5.96
24,2447,8.56
147,2447,2.53
119,2447,7.05
49,2447,1.56
50,2447,3.09
24,2448,1.1
147,2448,7.0
119,2448,8.94
49,2448,4.67
50,2448,5.02
24,2449,0.25
147,2449,9.19
119,2449,0.02
49,2449,7.34
50,2449,6.65
24,2450,7.04
147,2450,7.77
119,2450,8.88
49,2450,5.01
50,2450,7.17
24,2451,8.42
147,2451,6.62
119,2451,8.34
49,2451,3.36
50,2451,4.71
24,2452,4.65
147,2452,6.62
119,2452,1.1
49,2452,3.4
50,2452,3.38
24,2453,5.26
147,2453,3.31
119,2453,1.39
49,2453,9.73
50,2453,0.48
24,2454,2.0
147,2454,7.7
119,2454,0.04
49,2454,2.22
50,2454,2.01
24,2455,0.37
147,2455,9.31
119,2455,5.07
49,2455,0.39
50,2455,2.44
24,2456,1.86
147,2456,8.34
119,2456,1.3
49,2456,9.1
50,2456,5.38
24,2457,4.37
147,2457,7.73
119,2457,0.19
49,2457,2.78
50,2457,4.86
24,2458,4.14
147,2458,7.21
119,2458,2.5
49,2458,2.57
50,2458,1.7
24,2459,3.44
147,2459,8.77
119,2459,9.51
49,2459,9.08
50,2459,8.01
24,2460,1.8
147,2460,8.11
119,2460,8.18
49,2460,7.17
50,2460,4.72
24,2461,7.34
147,2461,5.08
119,2461,6.27
49,2461,8.14
50,2461,2.3
24,2462,4.05
147,2462,2.0
119,2462,1.4
49,2462,5.06
50,2462,2.6
24,2463,2.38
147,2463,3.81
119,2463,3.34
49,2463,6.46
50,2463,9.86
24,2464,6.52
147,2464,7.21
119,2464,7.33
49,2464,2.46
50,2464,2.17
24,2465,5.84
147,2465,5.05
119,2465,7.5
49,2465,9.58
50,2465,4.99
24,2466,7.8
147,2466,8.74
119,2466,0.99
49,2466,0.58
50,2466,6.86
24,2467,5.7
147,2467,5.19
119,2467,8.05
49,2467,3.23
50,2467,7.27
24,2468,5.54
147,2468,0.21
119,2468,5.3
49,2468,0.69
50,2468,3.08
24,2469,5.86
147,2469,6.58
119,2469,6.49
49,2469,5.47
50,2469,7.94
24,2470,2.34
147,2470,1.35
119,2470,1.23
49,2470,5.77
50,2470,5.18
24,2471,7.2
147,2471,6.78
119,2471,1.9
49,2471,5.82
50,2471,0.81
24,2472,1.06
147,2472,1.4
119,2472,6.75
49,2472,3.4
50,2472,2.49
24,2473,7.62
147,2473,7.09
119,2473,4.12
49,2473,0.64
50,2473,9.09
24,2474,7.95
147,2474,7.02
119,2474,1.49
49,2474,4.4
50,2474,2.52
24,2475,2.87
147,2475,1.82
119,2475,3.11
49,2475,3.63
50,2475,9.9
24,2476,5.11
147,2476,5.24
119,2476,7.55
49,2476,1.25
50,2476,7.79
24,2477,7.65
147,2477,8.8
119,2477,9.6
49,2477,7.51
50,2477,2.18
24,2478,7.27
147,2478,2.49
119,2478,5.01
49,2478,7.79
50,2478,1.51
24,2479,9.19
147,2479,0.83
119,2479,1.05
49,2479,4.21
50,2479,7.03
24,2480,2.55
147,2480,8.57
119,2480,3.92
49,2480,5.34
50,2480,8.58
24,2481,6.74
147,2481,1.24
119,2481,9.9
49,2481,5.78
50,2481,3.44
24,2482,8.96
147,2482,5.36
119,2482,6.83
49,2482,7.11
50,2482,4.25
24,2483,1.97
147,2483,6.3
119,2483,8.36
49,2483,0.23
50,2483,9.1
24,2484,4.04
147,2484,0.56
119,2484,6.29
49,2484,2.35
50,2484,9.03
24,2485,4.34
147,2485,8.39
119,2485,5.47
49,2485,0.57
50,2485,6.26
24,2486,4.19
147,2486,1.23
119,2486,0.7
49,2486,7.94
50,2486,7.17
24,2487,3.62
147,2487,6.21
119,2487,9.45
49,2487,3.8
50,2487,0.81
24,2488,6.83
147,2488,1.03
119,2488,8.16
49,2488,5.23
50,2488,1.53
24,2489,1.19
147,2489,4.15
119,2489,3.66
49,2489,1.39
50,2489,9.76
24,2490,3.23
147,2490,6.77
119,2490,1.22
49,2490,8.91
50,2490,1.65
24,2491,8.55
147,2491,1.13
119,2491,9.6
49,2491,6.49
50,2491,8.58
24,2492,3.1
147,2492,3.02
119,2492,6.49
49,2492,0.14
50,2492,3.84
24,2493,8.42
147,2493,3.14
119,2493,0.4
49,2493,9.13
50,2493,4.65
24,2494,9.99
147,2494,6.18
119,2494,8.5
49,2494,5.06
50,2494,2.89
24,2495,9.23
147,2495,6.05
119,2495,2.16
49,2495,4.25
50,2495,7.09
24,2496,3.16
147,2496,1.45
119,2496,2.78
49,2496,4.3
50,2496,1.67
24,2497,8.77
147,2497,5.29
119,2497,2.78
49,2497,7.6
50,2497,5.77
24,2498,5.78
147,2498,4.87
119,2498,7.93
49,2498,0.95
50,2498,0.84
24,2499,3.2
147,2499,6.05
119,2499,1.47
49,2499,6.82
50,2499,0.65
24,2500,8.81
147,2500,8.54
119,2500,2.04
49,2500,6.65
50,2500,3.19
24,2501,6.93
147,2501,7.97
119,2501,3.4
49,2501,8.18
50,2501,9.89
24,2502,3.68
147,2502,2.3
119,2502,1.59
49,2502,8.46
50,2502,4.7
24,2503,7.02
147,2503,0.88
119,2503,1.59
49,2503,2.07
50,2503,2.66
24,2504,1.4
147,2504,7.0
119,2504,4.81
49,2504,0.07
50,2504,9.69
24,2505,8.03
147,2505,3.8
119,2505,6.28
49,2505,6.14
50,2505,8.49
24,2506,9.48
147,2506,9.02
119,2506,8.3
49,2506,0.72
50,2506,3.34
24,2507,3.97
147,2507,0.97
119,2507,0.53
49,2507,3.86
50,2507,1.83
24,2508,5.41
147,2508,5.29
119,2508,3.63
49,2508,0.63
50,2508,7.02
24,2509,0.99
147,2509,6.01
119,2509,7.3
49,2509,2.27
50,2509,5.73
24,2510,2.26
147,2510,3.5
119,2510,9.92
49,2510,1.0
50,2510,2.53
24,2511,0.4
147,2511,1.68
119,2511,8.22
49,2511,0.45
50,2511,6.93
24,2512,3.53
147,2512,5.14
119,2512,5.85
49,2512,5.91
50,2512,5.14
24,2513,1.86
147,2513,3.11
119,2513,8.11
49,2513,5.67
50,2513,6.84
24,2514,2.95
147,2514,3.4
119,2514,3.87
49,2514,9.01
50,2514,7.6
24,2515,8.71
147,2515,1.67
119,2515,3.09
49,2515,9.97
50,2515,1.35
24,2516,0.68
147,2516,5.43
119,2516,4.87
49,2516,9.77
50,2516,3.84
24,2517,4.47
147,2517,8.93
119,2517,0.27
49,2517,2.65
50,2517,4.67
24,2518,5.14
147,2518,0.94
119,2518,2.84
49,2518,0.54
50,2518,0.8
24,2519,9.6
147,2519,8.26
119,2519,0.27
49,2519,9.6
50,2519,3.52
24,2520,3.96
147,2520,4.57
119,2520,8.3
49,2520,4.35
50,2520,4.65
24,2521,9.55
147,2521,6.63
119,2521,6.72
49,2521,9.91
50,2521,4.43
24,2522,9.19
147,2522,2.26
119,2522,7.54
49,2522,4.65
50,2522,7.79
24,2523,5.82
147,2523,2.31
119,2523,8.21
49,2523,7.39
50,2523,0.17
24,2524,1.95
147,2524,5.87
119,2524,8.98
49,2524,7.06
50,2524,0.21
24,2525,7.57
147,2525,9.62
119,2525,0.7
49,2525,3.83
50,2525,1.09
24,2526,0.09
147,2526,0.29
119,2526,1.02
49,2526,8.83
50,2526,2.11
24,2527,1.49
147,2527,2.04
119,2527,2.54
49,2527,0.02
50,2527,9.71
24,2528,9.94
147,2528,6.49
119,2528,4.06
49,2528,0.8
50,2528,4.54
24,2529,9.33
147,2529,6.76
119,2529,7.29
49,2529,6.46
50,2529,5.23
24,2530,2.74
147,2530,2.36
119,2530,8.77
49,2530,2.67
50,2530,1.25
24,2531,4.36
147,2531,5.01
119,2531,6.08
49,2531,8.42
50,2531,6.26
24,2532,3.07
147,2532,8.01
119,2532,2.39
49,2532,5.05
50,2532,0.81
24,2533,9.9
147,2533,2.65
119,2533,7.31
49,2533,0.78
50,2533,2.23
24,2534,1.83
147,2534,3.96
119,2534,4.81
49,2534,9.0
50,2534,0.68
24,2535,3.3
147,2535,1.09
119,2535,7.76
49,2535,1.76
50,2535,5.68
147,2536,8.69
119,2536,3.9
49,2536,9.54
50,2536,3.33
107,2536,8.73
147,2537,1.03
119,2537,6.24
49,2537,4.23
50,2537,0.37
107,2537,9.03
147,2538,0.18
119,2538,4.7
49,2538,0.89
50,2538,0.05
107,2538,8.83
147,2539,1.0
119,2539,1.64
49,2539,9.77
50,2539,3.74
107,2539,6.71
147,2540,3.97
119,2540,4.46
49,2540,6.11
50,2540,8.08
107,2540,1.61
147,2541,1.13
119,2541,3.56
49,2541,3.34
50,2541,3.96
107,2541,8.0
147,2542,5.65
119,2542,6.84
49,2542,5.72
50,2542,1.46
107,2542,6.83
147,2543,0.32
119,2543,7.25
49,2543,5.32
50,2543,8.97
107,2543,6.11
147,2544,9.98
119,2544,7.75
49,2544,4.27
50,2544,4.23
107,2544,4.37
147,2545,1.74
119,2545,5.07
49,2545,2.9
50,2545,7.12
107,2545,1.31
147,2546,5.91
119,2546,3.61
49,2546,4.28
50,2546,7.55
107,2546,8.5
147,2547,1.65
119,2547,6.18
49,2547,8.7
50,2547,7.84
107,2547,3.21
147,2548,4.33
119,2548,9.54
49,2548,1.24
50,2548,2.32
107,2548,3.88
147,2549,1.16
119,2549,9.6
49,2549,5.27
50,2549,0.86
107,2549,4.47
147,2550,9.51
119,2550,4.08
49,2550,3.49
50,2550,0.62
107,2550,7.73
147,2551,3.29
119,2551,9.37
49,2551,2.51
50,2551,7.69
107,2551,3.94
147,2552,5.78
119,2552,2.13
49,2552,9.05
50,2552,5.18
107,2552,3.64
147,2553,3.56
119,2553,4.37
49,2553,0.77
50,2553,8.75
107,2553,7.86
147,2554,3.5
119,2554,7.94
49,2554,9.2
50,2554,3.64
107,2554,2.28
147,2555,5.53
119,2555,4.52
49,2555,6.31
50,2555,2.81
107,2555,8.53
147,2556,7.26
119,2556,5.0
49,2556,5.11
50,2556,3.65
107,2556,4.8
147,2557,4.09
119,2557,5.56
49,2557,1.08
50,2557,3.47
107,2557,9.81
147,2558,2.8
119,2558,1.91
49,2558,8.4
50,2558,2.77
107,2558,9.86
147,2559,5.25
119,2559,3.4
49,2559,9.79
50,2559,6.01
107,2559,0.05
147,2560,7.85
119,2560,2.36
49,2560,2.71
50,2560,9.79
107,2560,9.66
147,2561,8.47
119,2561,1.14
49,2561,4.19
50,2561,2.37
107,2561,4.51
147,2562,6.88
119,2562,5.91
49,2562,2.75
50,2562,3.02
107,2562,0.25
147,2563,1.55
119,2563,4.3
49,2563,1.65
50,2563,8.72
107,2563,9.06
147,2564,3.47
119,2564,9.91
49,2564,6.41
50,2564,9.36
107,2564,0.57
147,2565,8.47
119,2565,9.66
49,2565,5.23
50,2565,2.45
107,2565,8.09
147,2566,1.3
119,2566,9.19
49,2566,4.59
50,2566,4.06
107,2566,0.46
147,2567,5.89
119,2567,6.38
49,2567,6.12
50,2567,8.33
107,2567,6.3
147,2568,7.84
119,2568,4.59
49,2568,2.21
50,2568,5.82
107,2568,8.12
147,2569,6.28
119,2569,8.16
49,2569,6.2
50,2569,2.74
107,2569,2.62
147,2570,6.17
119,2570,4.13
49,2570,6.03
50,2570,7.42
107,2570,4.39
147,2571,8.68
119,2571,7.16
49,2571,3.74
50,2571,4.26
107,2571,5.85
147,2572,0.04
119,2572,9.9
49,2572,3.73
50,2572,2.79
107,2572,7.78
147,2573,7.76
119,2573,1.99
49,2573,7.55
50,2573,9.42
107,2573,4.38
147,2574,9.77
119,2574,4.4
49,2574,2.4
50,2574,0.64
107,2574,6.48
147,2575,6.99
119,2575,7.81
49,2575,8.08
50,2575,4.39
107,2575,5.1
147,2576,1.88
119,2576,7.26
49,2576,6.46
50,2576,8.63
107,2576,4.22
147,2577,4.13
119,2577,5.12
49,2577,8.37
50,2577,7.08
107,2577,6.45
147,2578,1.56
119,2578,3.0
49,2578,7.17
50,2578,6.52
107,2578,7.56
147,2579,8.1
119,2579,6.81
49,2579,0.43
50,2579,8.33
107,2579,8.64
147,2580,4.85
119,2580,8.53
49,2580,8.83
50,2580,2.05
107,2580,2.98
147,2581,8.43
119,2581,2.93
49,2581,5.73
50,2581,6.65
107,2581,7.93
147,2582,8.51
119,2582,8.72
49,2582,0.79
50,2582,0.67
107,2582,4.75
147,2583,0.09
119,2583,5.04
49,2583,0.95
50,2583,2.03
107,2583,9.18
147,2584,9.86
119,2584,1.02
49,2584,6.5
50,2584,7.15
107,2584,1.81
147,2585,1.51
119,2585,2.97
49,2585,7.92
50,2585,0.3
107,2585,1.26
147,2586,0.18
119,2586,7.49
49,2586,3.04
50,2586,6.17
107,2586,9.42
147,2587,2.79
119,2587,1.38
49,2587,3.32
50,2587,3.82
107,2587,7.98
147,2588,7.16
119,2588,6.12
49,2588,4.15
50,2588,2.95
107,2588,4.91
147,2589,6.41
119,2589,0.73
49,2589,1.65
50,2589,5.63
107,2589,4.65
147,2590,0.22
119,2590,2.76
49,2590,1.75
50,2590,3.31
107,2590,3.8
147,2591,0.43
119,2591,7.99
49,2591,2.11
50,2591,1.62
107,2591,5.21
147,2592,2.87
119,2592,1.57
49,2592,8.48
50,2592,4.67
107,2592,9.46
147,2593,6.24
119,2593,9.64
49,2593,2.49
50,2593,5.62
107,2593,2.82
147,2594,5.4
119,2594,0.06
49,2594,9.0
50,2594,8.36
107,2594,0.45
147,2595,4.0
119,2595,5.21
49,2595,0.85
50,2595,1.96
107,2595,2.65
147,2596,5.15
119,2596,9.43
49,2596,8.88
50,2596,2.97
107,2596,6.15
147,2597,8.09
119,2597,1.55
49,2597,7.67
50,2597,2.02
107,2597,5.99
147,2598,2.65
119,2598,0.85
49,2598,6.04
50,2598,5.91
107,2598,1.74
147,2599,7.72
119,2599,5.78
49,2599,5.72
50,2599,6.26
107,2599,3.54
147,2600,2.75
119,2600,6.07
49,2600,2.15
50,2600,3.4
107,2600,5.12
147,2601,1.74
49,2601,3.23
50,2601,7.98
107,2601,9.78
92,2601,7.78
147,2602,6.18
49,2602,0.13
50,2602,7.76
107,2602,3.21
92,2602,3.44
147,2603,7.0
49,2603,5.07
50,2603,9.78
107,2603,9.84
92,2603,9.03
147,2604,7.77
49,2604,9.81
50,2604,1.97
107,2604,3.98
92,2604,8.72
147,2605,8.7
49,2605,1.87
50,2605,5.16
107,2605,6.71
92,2605,2.22
49,2606,0.78
50,2606,3.41
107,2606,8.94
92,2606,5.79
13,2606,5.44
49,2607,1.65
50,2607,5.14
107,2607,7.84
92,2607,8.44
13,2607,1.34
49,2608,9.84
50,2608,7.79
107,2608,4.22
92,2608,3.14
13,2608,5.87
49,2609,2.31
50,2609,9.93
107,2609,7.35
92,2609,1.49
13,2609,7.01
49,2610,2.98
50,2610,1.84
107,2610,8.76
92,2610,9.12
13,2610,0.08
49,2611,2.49
50,2611,9.59
107,2611,3.01
92,2611,8.43
13,2611,1.57
49,2612,9.34
50,2612,0.96
107,2612,8.58
92,2612,6.47
13,2612,3.3
49,2613,0.41
50,2613,7.25
107,2613,8.0
92,2613,5.82
13,2613,3.17
49,2614,7.69
50,2614,0.5
107,2614,1.5
92,2614,1.07
13,2614,1.25
49,2615,1.14
50,2615,8.48
107,2615,3.03
92,2615,4.3
13,2615,6.53
49,2616,6.45
50,2616,9.63
107,2616,7.14
92,2616,0.79
13,2616,0.13
49,2617,6.68
50,2617,8.63
107,2617,7.37
92,2617,7.47
13,2617,1.72
49,2618,0.64
50,2618,4.76
107,2618,5.03
92,2618,7.23
13,2618,1.31
49,2619,7.92
50,2619,2.25
107,2619,4.52
92,2619,7.14
13,2619,4.97
49,2620,9.36
50,2620,5.79
107,2620,1.38
92,2620,9.76
13,2620,2.24
49,2621,2.0
50,2621,2.15
107,2621,9.91
92,2621,4.34
13,2621,9.14
49,2622,7.4
50,2622,3.03
107,2622,1.75
92,2622,1.06
13,2622,7.53
49,2623,1.94
50,2623,1.41
107,2623,6.29
92,2623,6.77
13,2623,3.69
49,2624,8.43
50,2624,6.04
107,2624,7.77
92,2624,7.02
13,2624,1.58
49,2625,2.54
50,2625,5.08
107,2625,1.75
92,2625,9.73
13,2625,7.04
49,2626,9.19
50,2626,1.61
107,2626,9.9
92,2626,2.84
13,2626,6.7
49,2627,3.3
50,2627,2.3
107,2627,3.59
92,2627,6.88
13,2627,1.68
49,2628,3.23
50,2628,3.45
107,2628,0.13
92,2628,6.01
13,2628,4.76
49,2629,6.38
50,2629,2.16
107,2629,5.85
92,2629,0.36
13,2629,6.81
49,2630,7.55
50,2630,3.23
107,2630,9.48
92,2630,4.64
13,2630,9.65
49,2631,0.11
50,2631,2.52
107,2631,1.88
92,2631,7.51
13,2631,9.41
49,2632,7.52
50,2632,5.1
107,2632,6.5
92,2632,7.88
13,2632,6.66
49,2633,4.06
50,2633,0.92
107,2633,0.68
92,2633,1.14
13,2633,9.82
49,2634,3.73
50,2634,6.17
107,2634,6.72
92,2634,8.73
13,2634,6.25
49,2635,7.91
50,2635,6.61
107,2635,5.58
92,2635,7.09
13,2635,4.09
49,2636,6.46
50,2636,1.21
107,2636,2.98
92,2636,2.8
13,2636,3.65
49,2637,8.05
50,2637,9.62
107,2637,6.89
92,2637,5.19
13,2637,4.71
49,2638,7.94
50,2638,2.91
107,2638,7.8
92,2638,2.02
13,2638,0.74
49,2639,1.77
50,2639,5.39
107,2639,0.44
92,2639,6.82
13,2639,6.16
49,2640,0.31
50,2640,4.4
107,2640,2.66
92,2640,9.0
13,2640,7.15
49,2641,1.95
50,2641,8.25
107,2641,4.9
92,2641,6.95
13,2641,8.81
49,2642,1.43
50,2642,4.18
107,2642,8.67
92,2642,6.01
13,2642,4.72
49,2643,8.94
50,2643,3.31
107,2643,7.13
92,2643,3.45
13,2643,9.99
49,2644,2.5
50,2644,5.42
107,2644,6.18
92,2644,8.09
13,2644,4.09
49,2645,0.4
50,2645,3.04
107,2645,7.14
92,2645,3.33
13,2645,8.63
49,2646,6.03
50,2646,4.3
107,2646,2.92
92,2646,7.54
13,2646,6.51
49,2647,8.62
50,2647,2.4
107,2647,4.32
92,2647,0.21
13,2647,9.04
49,2648,0.72
50,2648,7.51
107,2648,2.74
92,2648,5.15
13,2648,0.57
49,2649,3.58
50,2649,1.28
107,2649,5.82
92,2649,5.11
13,2649,9.58
49,2650,6.1
50,2650,9.84
107,2650,8.01
92,2650,2.28
13,2650,6.49
49,2651,9.01
50,2651,4.34
107,2651,1.08
92,2651,2.61
13,2651,8.7
49,2652,4.69
50,2652,6.19
107,2652,3.23
92,2652,7.83
13,2652,0.75
49,2653,8.94
50,2653,2.52
107,2653,3.75
92,2653,2.65
13,2653,2.36
49,2654,8.61
50,2654,8.32
107,2654,9.23
92,2654,3.44
13,2654,6.9
49,2655,6.8
50,2655,1.46
107,2655,0.76
92,2655,8.46
13,2655,0.83
49,2656,5.92
50,2656,9.25
107,2656,7.18
92,2656,9.46
13,2656,6.4
49,2657,7.62
50,2657,7.35
107,2657,7.2
92,2657,5.64
13,2657,7.78
49,2658,4.31
50,2658,0.97
107,2658,7.98
92,2658,5.0
13,2658,1.41
49,2659,7.29
50,2659,5.24
107,2659,5.44
92,2659,5.33
13,2659,7.44
49,2660,5.3
50,2660,8.91
107,2660,7.53
92,2660,1.13
13,2660,1.71
49,2661,9.88
50,2661,2.83
107,2661,9.8
92,2661,5.7
13,2661,5.77
49,2662,3.57
50,2662,6.44
107,2662,8.8
92,2662,8.57
13,2662,6.61
49,2663,1.39
50,2663,2.85
107,2663,5.22
92,2663,1.23
13,2663,0.89
49,2664,5.87
50,2664,7.97
107,2664,5.85
92,2664,7.4
13,2664,1.42
49,2665,6.87
50,2665,4.01
107,2665,0.67
92,2665,6.37
13,2665,6.36
49,2666,7.81
50,2666,6.19
107,2666,4.02
92,2666,8.14
13,2666,5.47
49,2667,4.21
50,2667,5.17
107,2667,7.42
92,2667,3.31
13,2667,0.19
49,2668,7.57
50,2668,6.55
107,2668,2.76
92,2668,6.67
13,2668,9.25
49,2669,7.26
50,2669,8.41
107,2669,9.57
92,2669,6.39
13,2669,2.83
49,2670,9.12
50,2670,4.64
107,2670,9.21
92,2670,0.05
13,2670,4.45
49,2671,7.28
50,2671,8.97
107,2671,9.16
92,2671,4.79
13,2671,7.95
49,2672,0.59
50,2672,2.32
107,2672,8.68
92,2672,8.52
13,2672,7.55
49,2673,3.77
50,2673,2.72
107,2673,4.07
92,2673,0.75
13,2673,2.85
49,2674,1.76
50,2674,4.74
107,2674,5.48
92,2674,4.56
13,2674,8.01
49,2675,0.01
50,2675,0.68
107,2675,7.91
92,2675,0.79
13,2675,7.75
49,2676,7.86
50,2676,3.42
107,2676,5.99
92,2676,3.59
13,2676,2.59
49,2677,8.07
50,2677,1.04
107,2677,5.49
92,2677,6.89
13,2677,0.8
49,2678,6.24
50,2678,5.65
107,2678,1.73
92,2678,6.61
13,2678,5.54
49,2679,5.06
50,2679,9.76
107,2679,2.26
92,2679,9.77
13,2679,2.33
49,2680,5.89
50,2680,6.01
107,2680,8.99
92,2680,8.0
13,2680,3.69
49,2681,2.65
50,2681,0.83
107,2681,5.14
92,2681,7.65
13,2681,2.59
49,2682,5.18
50,2682,3.24
107,2682,9.43
92,2682,8.72
13,2682,5.04
49,2683,1.51
50,2683,2.63
107,2683,4.03
92,2683,3.95
13,2683,9.84
49,2684,8.84
50,2684,4.58
107,2684,5.77
92,2684,5.06
13,2684,4.69
49,2685,4.23
50,2685,4.4
107,2685,4.41
92,2685,4.19
13,2685,3.61
49,2686,8.05
50,2686,5.99
107,2686,1.92
92,2686,6.4
13,2686,7.85
49,2687,8.93
50,2687,2.33
107,2687,4.72
92,2687,6.53
13,2687,0.85
49,2688,2.72
50,2688,1.35
107,2688,3.9
92,2688,7.39
13,2688,6.54
49,2689,1.9
50,2689,7.77
107,2689,1.54
92,2689,8.24
13,2689,2.11
49,2690,7.25
50,2690,4.65
107,2690,1.56
92,2690,5.95
13,2690,0.6
49,2691,3.0
50,2691,5.42
107,2691,3.69
92,2691,8.08
13,2691,7.6
49,2692,7.97
50,2692,3.23
107,2692,2.1
92,2692,9.62
13,2692,0.03
49,2693,6.87
50,2693,3.0
107,2693,4.98
92,2693,9.32
13,2693,3.43
49,2694,5.38
50,2694,7.64
107,2694,8.84
92,2694,0.44
13,2694,5.21
49,2695,8.56
50,2695,1.28
107,2695,1.28
92,2695,4.93
13,2695,8.62
49,2696,6.04
50,2696,2.68
107,2696,3.02
92,2696,0.06
13,2696,7.56
49,2697,8.83
50,2697,2.47
107,2697,8.24
92,2697,7.07
13,2697,5.69
49,2698,0.22
50,2698,3.66
107,2698,4.77
92,2698,9.3
13,2698,0.97
49,2699,9.39
50,2699,5.88
107,2699,2.7
92,2699,5.9
13,2699,9.51
49,2700,3.58
50,2700,5.95
107,2700,5.66
92,2700,2.97
13,2700,9.25
49,2701,8.05
50,2701,9.11
107,2701,3.13
92,2701,2.29
13,2701,6.15
49,2702,6.37
50,2702,2.47
107,2702,4.16
92,2702,4.06
13,2702,8.49
49,2703,8.55
50,2703,1.94
107,2703,0.23
92,2703,6.37
13,2703,0.51
49,2704,3.96
50,2704,3.17
107,2704,7.13
92,2704,8.04
13,2704,3.87
49,2705,7.45
50,2705,4.31
107,2705,4.62
92,2705,2.75
13,2705,2.11
49,2706,7.39
50,2706,1.07
107,2706,8.69
92,2706,2.95
13,2706,5.86
49,2707,1.53
50,2707,1.38
107,2707,6.28
92,2707,9.16
13,2707,8.8
49,2708,1.62
50,2708,4.73
107,2708,1.34
92,2708,9.13
13,2708,4.69
49,2709,2.22
50,2709,2.41
107,2709,5.36
92,2709,8.69
13,2709,1.97
49,2710,4.82
50,2710,1.35
107,2710,1.32
92,2710,0.44
13,2710,8.94
49,2711,2.58
50,2711,6.55
107,2711,3.6
92,2711,5.26
13,2711,8.92
49,2712,3.01
50,2712,4.65
107,2712,1.49
92,2712,8.22
13,2712,5.62
49,2713,9.5
50,2713,9.46
107,2713,1.76
92,2713,3.37
13,2713,7.62
49,2714,2.04
50,2714,0.14
107,2714,9.22
92,2714,6.39
13,2714,4.09
49,2715,3.92
50,2715,4.56
107,2715,8.64
92,2715,6.62
13,2715,2.5
49,2716,8.41
50,2716,0.12
107,2716,2.84
92,2716,0.2
13,2716,9.74
49,2717,6.5
50,2717,0.63
107,2717,5.23
92,2717,3.43
13,2717,3.85
49,2718,2.58
50,2718,2.5
107,2718,7.57
92,2718,0.76
13,2718,5.47
49,2719,0.98
50,2719,8.46
107,2719,3.1
92,2719,1.4
13,2719,3.02
49,2720,9.14
50,2720,1.19
107,2720,4.89
92,2720,2.72
13,2720,9.19
49,2721,1.53
50,2721,4.68
107,2721,6.18
92,2721,9.88
13,2721,7.45
49,2722,7.1
50,2722,6.64
107,2722,1.16
92,2722,8.3
13,2722,6.83
49,2723,7.76
50,2723,8.81
107,2723,8.02
92,2723,5.29
13,2723,9.38
49,2724,2.32
50,2724,6.33
107,2724,9.86
92,2724,8.04
13,2724,3.83
49,2725,1.95
50,2725,7.89
107,2725,9.51
92,2725,9.44
13,2725,6.82
49,2726,8.68
50,2726,5.69
